compound_id,canonical_smiles,task,branch,pair_id,target_uniprot,offtarget_uniprot,seed_record_id,seed_zinc_id,similarity_to_seed,MW,cLogP,TPSA,rotatable_bonds,HBD,HBA,QED,SA,detail_target_median,detail_offtarget_median,detail_dd_median,detail_dd_worst,detail_dd_sd,seed_detail_dd_median,dd_change_vs_seed,target_pose_stable,offtarget_pose_stable,ames,bbb,bioavailability,cyp1a2_inhibition,cyp2c19_inhibition,cyp2c9_inhibition,cyp2d6_inhibition,cyp3a4_inhibition,carcinogenicity,clintox,dili,hia,pampa,pgp_inhibition,herg,caco2,hepatocyte_clearance,microsome_clearance,half_life,solubility,vdss,cross_domain_shortlist,mmgbsa_baseline_complete,mmgbsa_dual_endpoint_improved,mmgbsa_status,final_selected
A6PX-P018-0086,CCN1CCCN(C(=O)C[C@]2(C)CC(=O)N(C)C(=O)N2c2ccc(-c3ccccc3)cc2)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.5147058823529411,462.5940000000001,3.845100000000003,64.17,5,0,4,0.6772709075566142,3.078014451803913,-8.897,-6.456,-2.525999999999999,-2.3579999999999997,0.08598191024214864,-1.9749999999999996,-0.5509999999999993,True,True,0.22865782380104066,0.9508754253387451,0.5693024635314942,0.056000984832644464,0.10454636961221694,0.05699213780462742,0.09287921674549579,0.5558199882507324,0.3315243452787399,0.6478027880191803,0.6605521440505981,0.9780392646789551,0.9354752659797668,0.5953334987163543,0.775502610206604,-4.352456644592932,41.879263366564274,50.90423917993546,42.00254557657553,-4.400243011009492,-3.1686238845797994,True,True,True,dual_endpoint_improved,True
A6PX-P018-0045,C=CN1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)cc3)NC(O)N(C)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.5072463768115942,434.5400000000001,1.9543,76.12,5,2,5,0.7525157926154754,3.717495144957903,-8.959,-6.441,-2.518,-2.5069999999999997,0.0326019767635167,-1.9749999999999996,-0.5430000000000001,True,True,0.3445571154356003,0.23095546364784242,0.6706277132034302,0.008889538608491421,0.09394794404506683,0.03839354701340199,0.015287404228001834,0.3514135926961899,0.21381909847259523,0.3123929649591446,0.7392922401428222,0.9814950108528138,0.7282026052474976,0.5548694252967834,0.46336099207401277,-5.164359661723403,23.884526966814754,40.632157192671045,53.161209833263705,-2.517666417119084,-1.659722091405089,True,True,True,dual_endpoint_improved,True
A6PX-P018-0022,CN1CCCN(C(O)=C[C@]2(c3ccc(-c4ccccc4)cc3)CCN(C)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.5901639344262295,405.5420000000001,3.0077000000000025,43.86000000000001,4,0,3,0.7854976027998524,2.885943293281878,-9.158,-6.681,-2.499999999999999,-2.1420000000000003,0.1762599090989084,-1.9749999999999996,-0.5249999999999995,True,False,0.26361492574214934,0.8711667060852051,0.6578176021575928,0.017062255553901194,0.0491529680788517,0.012420495320111514,0.07551855053752661,0.4138068616390228,0.11827091127634048,0.5389236032962799,0.27676793932914734,0.9643830299377442,0.9548118948936463,0.5989563763141632,0.7094092845916748,-4.556864092184222,25.236239983834658,20.12184640065857,11.619588560880725,-2.4129824620272617,-9.032783505392436,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0046,CC(=O)N1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4F)cc3)NC(=O)N(C)[C@@H]2C)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.37662337662337664,466.5570000000001,3.2024000000000017,72.96000000000001,4,1,3,0.7522712608892038,3.4959731131279748,-9.389,-6.93,-2.4670000000000005,-2.0669999999999993,0.23147066048781806,-1.9749999999999996,-0.4920000000000009,True,False,0.328707817196846,0.6324587285518646,0.7549081444740295,0.01087661855854094,0.11193480640649796,0.05778636010363698,0.013282535597682,0.7306190490722656,0.2524456411600113,0.38838901519775393,0.750591778755188,0.9874079704284668,0.9259241461753845,0.39565196484327314,0.5821048378944397,-4.614579786309935,28.25525792698255,51.645630072012445,15.622530135724892,-3.499228061313942,-5.901972252117035,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0049,CO[C@@H]1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)cc3)NC(O)N(C)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.41333333333333333,437.54000000000013,2.3040000000000003,82.11000000000001,5,2,5,0.7502795854370032,3.666258670371594,-8.745,-6.296,-2.423,-2.102999999999999,0.23211539275876472,-1.9749999999999996,-0.4480000000000004,True,False,0.3787368595600128,0.2133537456393242,0.759284245967865,0.0031336239422671496,0.05499071776866913,0.026428072713315487,0.0035669021890498698,0.33762949109077456,0.09423174858093261,0.2771777808666229,0.6592568516731262,0.9918475985527039,0.8477250695228576,0.5685933768749237,0.48649380803108216,-4.864718346515369,40.378330555765736,27.666585783124066,58.666701535761334,-2.8671001711017072,0.334944839570531,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0029,CO[C@H]1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)cc3)N=C(N)NC2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.37662337662337664,420.51300000000003,2.4109999999999996,97.01999999999998,5,2,5,0.7762832307777194,3.4073645938883947,-8.998,-6.622,-2.4079999999999995,-1.6850000000000005,0.37349907035433855,-1.9749999999999996,-0.43299999999999983,True,False,0.3351624071598053,0.27751700282096864,0.8556250333786011,0.008704065764322876,0.025143860094249248,0.0157569894567132,0.025554041750729083,0.2424176037311554,0.07075395807623863,0.32073643803596497,0.5607109010219574,0.9680171966552734,0.6762495636940002,0.36843947172164915,0.43106921315193175,-5.307774549603863,17.588781867311962,12.245147740272278,1.1144882575892765,-3.99958959354892,2.72881994970216,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0074,CN1C(=O)C[C@](NC(=O)N2CCN3CCC[C@@H](C2)C3=O)(c2ccc(-c3ccccc3F)cc2)[C@H]1O,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.2727272727272727,480.54000000000013,2.1323,93.19000000000001,3,2,4,0.7041306001371916,4.713280980922368,-9.979,-7.568,-2.397999999999999,-2.226000000000001,0.15159375536830869,-1.9749999999999996,-0.42299999999999915,True,False,0.07609143853187561,0.7139228940010071,0.7047770857810974,0.005271213816013187,0.035296641290187836,0.01640032643917948,0.008789037819951773,0.24896011203527452,0.07381961941719055,0.3548301815986633,0.6952584981918335,0.9909057855606079,0.7489310026168823,0.45145697295665743,0.5903359234333039,-4.791954547756916,9.36836741109489,31.392668686308394,23.295743687763892,-3.85529134250448,-6.099415822717814,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0071,CCN1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)c(O)c3)O[C@H](O)C3(CC3)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.37037037037037035,464.5620000000001,2.8967000000000023,90.31000000000002,5,2,6,0.7073461014234121,4.130182823723447,-8.977,-6.575,-2.3760000000000003,-2.178,0.134861245565787,-1.9749999999999996,-0.4010000000000007,True,False,0.6907746493816376,0.5088262021541595,0.688316285610199,0.023554010689258574,0.07473698109388352,0.046113995090126994,0.08774047493934631,0.4376320481300354,0.041418641805648804,0.5618323445320129,0.30279493778944017,0.9926629662513733,0.714842677116394,0.6113334894180298,0.44384862780570983,-5.283920475530734,61.21346430080573,64.33701105323307,9.105983892443072,-3.1676276988153376,1.546850780110605,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0006,O=C(N[C@H](C(=O)N1CCC1)c1ccc(-c2ccccc2)cc1)N1CCC[C@H](O)C1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.273972602739726,393.4870000000001,2.7933000000000012,72.88,4,2,3,0.8390116726739004,2.8618003752294516,-8.836,-6.527,-2.3549999999999995,-2.1979999999999995,0.07942431757479733,-1.9749999999999996,-0.3799999999999999,True,False,0.04903675392270088,0.6033832490444183,0.7049680233001709,0.018961282446980476,0.0538141205906868,0.02747364453971386,0.008139766799286009,0.053463246673345566,0.09912329651415348,0.2638542205095291,0.4752529799938202,0.9801666736602783,0.7604347229003906,0.24906193912029267,0.5464921295642853,-4.797533648190112,3.8594731068740473,9.384665952144251,5.508153421023489,-2.8434754848598125,-6.835593198814555,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0004,C[C@@H]1C[C@@](NC(=O)[C@@H]2C=CC(=O)NC2)(c2ccc(-c3ccccc3)cc2)CN1C,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.2625,389.4990000000001,2.835400000000001,61.440000000000005,4,2,3,0.8453667663315068,3.703623174117311,-9.069,-6.835,-2.3130000000000006,-1.7749999999999995,0.2702422781299939,-1.9749999999999996,-0.33800000000000097,True,False,0.3727523311972618,0.6746829271316528,0.7280976891517639,0.026556065399199726,0.03939706590026617,0.006914871465414763,0.11929861754179001,0.18715880960226058,0.2509373098611832,0.4796147882938385,0.39482441544532776,0.8600817680358886,0.7198657751083374,0.27542951703071594,0.39040430784225466,-4.882200816136647,11.967025875109831,9.061008039593698,22.479274752247054,-3.694922520378813,-5.794040834544044,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0005,CN1CC[C@](NC(=O)[C@H]2C[C@@H](CO)C2)(c2ccc(-c3ccccc3)cc2)C1=O,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.32432432432432434,378.47200000000004,2.545700000000001,69.64000000000001,5,2,3,0.8401006997623343,3.1338786778994514,-8.739,-6.49,-2.2430000000000003,-2.186,0.08231781230221194,-1.9749999999999996,-0.2680000000000007,True,False,0.27104333937168124,0.616861093044281,0.8783572554588318,0.0238062659278512,0.08079598248004913,0.030108046159148215,0.00533460786100477,0.250682058930397,0.23358934819698335,0.27456246614456176,0.5793698072433472,0.9969629526138306,0.8345305442810058,0.16002947762608527,0.3339106813073158,-4.713224961329433,44.81155539713917,8.67077820673909,25.362596575050592,-3.188649091469015,-5.654454882381779,True,True,True,dual_endpoint_improved,False
A6PX-P018-0112,O=C1CN(CO)CCCN1C(=O)C[C@]1(c2ccc(-c3ccccc3)cn2)CN2CCN[C@@H]2[C@@H]1O,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.2988505747126437,465.5540000000001,-0.006999999999997175,109.24000000000001,5,3,8,0.566077425479542,4.274142179316679,-8.62,-6.51,-2.239,-1.9779999999999989,0.16222823428737737,-1.9749999999999996,-0.26400000000000023,True,False,0.23486780524253845,0.3328708946704865,0.29402798414230347,0.0033925910363905134,0.010204488388262689,0.006729505385737866,0.02336649294011295,0.11425609141588211,0.0690861776471138,0.49283955097198484,0.3261434644460678,0.8046493768692017,0.28740928769111634,0.053781534731388095,0.4265386700630188,-5.636132036256432,26.519493290357225,44.50065478003546,20.8055699552342,-2.670793747817645,-3.34208209685677,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0023,CN1C(=O)[C@@](CC(=O)N2CCNC(=O)CC2)(c2ccc(-c3ccccc3)cc2)C[C@@H]1O,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.45714285714285713,421.49700000000007,1.5105,89.94999999999999,4,2,4,0.7832257010723697,3.475219322025427,-8.845,-6.608,-2.237000000000001,-1.4719999999999995,0.4317856978744076,-1.9749999999999996,-0.26200000000000134,True,False,0.16454496309161187,0.1612425282597542,0.6015844106674194,0.0030749817902687936,0.02272225171327591,0.006361242884304374,0.003565381944645196,0.14996563494205475,0.11689466536045075,0.1441481426358223,0.5999002039432526,0.9090469121932984,0.6071999669075012,0.2928367868065834,0.1988232433795929,-4.9771117094940145,24.866920017920926,16.300772791370427,31.349406018466773,-2.5642333190588538,-8.461764753927445,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0057,CCN1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)nc3)NC(O)N(C)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.4230769230769231,437.5440000000001,1.2257000000000013,89.00999999999999,5,2,6,0.7314945226563696,3.61866403760372,-8.747,-6.502,-2.232000000000001,-2.0330000000000013,0.09701889850264536,-1.9749999999999996,-0.25700000000000145,True,False,0.4687075138092041,0.28369768559932707,0.6442734718322753,0.002584491646848619,0.011705880099907518,0.00605132314376533,0.030955847725272177,0.0893094003200531,0.1519446149468422,0.6785588145256043,0.4174434542655945,0.9582708716392517,0.6464526534080506,0.27003934383392336,0.41016550958156583,-5.307174385468278,13.38499106639035,19.46274103755298,72.80775034684704,-1.4000453010741007,8.847141243324522,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0075,CN1C(=O)C[C@](CC(=O)N2CCN3CC[C@@H]2CC3=O)(c2ccc(-c3ccccc3)cc2)C1(C)C,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.35526315789473684,459.59000000000015,3.455400000000002,60.93000000000001,4,0,3,0.7036723537887019,4.611047913873573,-9.539,-6.616,-2.2219999999999995,-2.1919999999999993,0.45789761106848204,-1.9749999999999996,-0.2469999999999999,True,True,0.11388110667467118,0.9157123446464539,0.5001840412616729,0.0057444702833890915,0.2284523665904999,0.10141293965280056,0.019693542877212165,0.5772432059049606,0.062211774289608,0.1596266210079193,0.4199246019124985,0.9973225355148315,0.9831963181495667,0.6809668123722077,0.5903446912765503,-4.508510995555329,26.927293310244032,58.16419126845908,26.86799440202311,-4.072288181543452,-9.727565713077507,True,True,True,dual_endpoint_improved,True
A6PX-P018-0030,CO[C@H]1CCCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)cc3)NC(O)N(C)[C@@H]2C)C1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.358974358974359,423.5570000000001,2.775800000000001,65.04,5,2,5,0.7743367437670965,3.9430319263893328,-8.469,-6.261,-2.2079999999999993,-1.4160000000000004,0.5259590182598727,-1.9749999999999996,-0.23299999999999965,False,False,0.37772061824798586,0.6149061441421508,0.7042040467262268,0.00916854669339955,0.06099390685558319,0.01788091966882348,0.11069531962275506,0.35622367858886717,0.04945355225354433,0.6332140624523163,0.14873844981193543,0.9961989045143127,0.8802968025207519,0.5832112312316895,0.7653167963027954,-5.017700126963781,21.385491682121323,24.266186648707453,48.16563362930109,-2.7958367253259917,-0.6838081417342204,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0032,CCN1CCCN(C(=O)N[C@]2(c3ccc(-c4ccccc4)cc3)CC(O)N(C)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.40540540540540543,436.5560000000001,2.4666000000000006,76.12,4,2,4,0.7721663980491963,3.4584305633856305,-8.987,-6.889,-2.1930000000000005,-2.091,0.13571129487097075,-1.9749999999999996,-0.21800000000000086,True,False,0.3189900189638138,0.6083368122577667,0.7010759353637696,0.007614643941633403,0.009032208658754825,0.004372843087185174,0.0311069973744452,0.02787871826440096,0.23459518551826478,0.6887409031391144,0.4078882932662964,0.9263751864433288,0.6794562458992004,0.40899382829666137,0.6865387678146362,-4.829020588641901,2.9768040726166705,-0.47597622331405487,68.32458413907274,-2.2368139297007037,-4.469127155943825,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0042,CN1C(=O)[C@@](CC(=O)N2CCC(CO)CC2)(c2ccc(-c3ccccc3)cn2)N=C1N,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.35443037974683544,421.50100000000003,1.3516,112.12,5,2,6,0.7569094739066057,3.277409222074203,-8.696,-6.61,-2.127,-1.9650000000000007,0.16083393782269803,-1.9749999999999996,-0.15200000000000014,True,False,0.07373753115534783,0.3001726508140564,0.7158798098564148,0.0028033829294145107,0.020669145695865154,0.00824543866328895,0.029821216687560083,0.09650135524570942,0.0257929015904665,0.2761057138442993,0.46390807032585146,0.992860758304596,0.8078224301338196,0.3163009971380234,0.30075971186161043,-5.344610625314425,-1.7734298971227573,4.536524350847159,-28.935680993975172,-2.57545053803239,5.962343819243379,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0037,CN1CCN(C(=O)C[C@]2(c3ccc(-c4ccccc4)nc3)NC(O)N(C)C2=O)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.38666666666666666,409.49000000000007,0.4455000000000018,89.00999999999999,4,2,6,0.7622040505559337,3.602786901264059,-8.721,-6.618,-2.107,-1.7910000000000004,0.2637490389661269,-1.9749999999999996,-0.13200000000000056,True,True,0.22770718336105347,0.23915564715862275,0.6622725486755371,0.0008029100194107741,0.011724412254989148,0.003877106006257236,0.0034313253476284445,0.01673097498714924,0.14396529495716096,0.462329638004303,0.5994129776954651,0.9192238092422486,0.5820264995098114,0.1412442982196808,0.22561251670122145,-5.183557222928667,3.5137228809217023,2.441817392385333,35.682999432352496,-1.4703377509894031,3.677469083037046,True,True,True,dual_endpoint_improved,False
A6PX-P018-0010,CCN1CCCN(C(=O)N[C@H](C(=O)N(C)C)c2ccc(-c3ccccc3)cc2)CC1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.3424657534246575,408.54600000000005,3.2201000000000013,55.89000000000001,5,1,3,0.8265340907752946,2.5914677823905805,-8.501,-6.456,-2.084999999999999,-1.9670000000000005,0.06545397025560923,-1.9749999999999996,-0.10999999999999943,True,False,0.4511143386363983,0.8701873064041138,0.7520675659179688,0.04919588025659323,0.037930093705654144,0.014472362305969,0.1490770734846592,0.15797316282987595,0.3041063815355301,0.7121949434280396,0.3982805609703064,0.9201110124588012,0.9115460157394409,0.33412968218326566,0.7676332473754883,-4.832389190407086,22.866895019618667,27.98724401001808,24.449694693798843,-2.5253536525714493,-4.137735166222978,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0027,CN(C)C(=O)[C@@H](NC(=O)N1CCCN(CO)CC1)c1ccc(-c2ccccc2)nc1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.2804878048780488,411.50600000000003,1.5449999999999995,89.01000000000002,5,2,5,0.7792994154167235,2.912138189630401,-8.446,-6.439,-1.9969999999999999,-1.8420000000000005,0.09755340417774572,-1.9749999999999996,-0.02200000000000024,True,False,0.2836386293172836,0.4789513051509857,0.6793952465057373,0.0031950117438100277,0.0067556090885773305,0.004788442503195256,0.008198067592456938,0.015398036874830722,0.15326360762119293,0.6352808594703674,0.39184656739234924,0.9136263608932496,0.6401643514633178,0.04775852859020233,0.34070277512073516,-4.963369197804943,11.234829455530853,11.35154927203494,30.92615211290912,-1.404405986423409,4.885432455704125,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P018-0003,C[C@H]1NC(=O)C[C@]1(C=C(O)N1CCCN(C)CC1)c1ccc(-c2ccccc2)nc1,18_p08172_full,full,P08172__P11229,P08172,P11229,18_p08172_full::ZINC000012148775,ZINC000012148775,0.42105263157894735,406.53000000000003,2.4490000000000007,65.54,4,1,4,0.8471404075128219,3.4632626752301743,-8.593,-6.872,-1.9800000000000004,-1.3709999999999996,0.3136137043490858,-1.9749999999999996,-0.005000000000000782,True,False,0.2093080073595047,0.5921545624732971,0.6994774460792541,0.004178143758326769,0.015705746971070765,0.00784019858110696,0.03686299622058868,0.27237502336502073,0.0798314481973648,0.6099743545055389,0.3099129319190979,0.9666889786720276,0.8483693122863769,0.26354010701179503,0.2795596718788147,-4.9785981253289435,16.85239203037596,21.343346262202154,42.03441535254722,-1.5935774325924417,-1.5659158380425917,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P190-0021,Cc1ccc2c3c(cccc13)C(S(=O)(=O)N[C@@H](Cc1ccccc1)C(N)=O)=C2,190_p51679_full,full,P46094__P51679,P51679,P46094,190_p51679_full::ZINC000041124631,ZINC000041124631,0.38571428571428573,392.4800000000002,2.975720000000001,89.26,6,2,3,0.6758042751176084,3.0058508297981863,-8.183,-5.543,-2.6659999999999995,-2.608999999999999,0.03644478319625833,-0.6979999999999995,-1.968,True,False,0.5898656845092773,0.8706980466842651,0.8979999423027039,0.9261976838111877,0.9750482320785523,0.9477793097496032,0.5602968811988831,0.9714175462722778,0.4761259615421295,0.24442677795886994,0.9218220829963684,0.9999520063400269,0.9168838858604431,0.4970632970333099,0.8239364266395569,-5.168302008106534,49.56581787670241,77.73041874334203,14.113573245933631,-4.765194389949731,0.5700343743329361,True,True,True,dual_endpoint_improved,True
A6PX-P190-0064,Cc1cnc2cc(S(=O)(=O)N[C@@H](Cc3ccccc3)C(N)=O)cc3c2c1C(=O)C[C@@H]3C,190_p51679_full,full,P46094__P51679,P51679,P46094,190_p51679_full::ZINC000041124631,ZINC000041124631,0.379746835443038,437.5210000000002,2.6080200000000007,119.22000000000001,6,2,5,0.6143175834646811,3.4505667646990323,-8.319,-6.072,-2.37,-2.1480000000000006,0.23285092990056006,-0.6979999999999995,-1.6720000000000006,True,False,0.16527045518159866,0.7965503931045532,0.9299861431121826,0.4088903471827507,0.8656420707702637,0.8964157938957215,0.2728968054056168,0.9767353892326355,0.29760232716798785,0.23896534144878387,0.8699048399925232,0.9999468088150024,0.9590599060058593,0.691019070148468,0.43231592774391175,-5.583818281810823,61.67556524256736,79.67249049257006,2.8999980701920824,-3.651702831985317,-2.5238576939686346,True,True,True,dual_endpoint_improved,True
A6PX-P190-0035,CN1C(=O)c2cccc3cc(S(=O)(=O)N[C@@H](Cc4ccccc4)C(=O)O)cc1c23,190_p51679_full,full,P46094__P51679,P51679,P46094,190_p51679_full::ZINC000041124631,ZINC000041124631,0.6779661016949152,410.45100000000014,2.404,103.78000000000002,6,2,4,0.6494936779576368,2.7283269667995587,-7.793,-5.372,-2.3280000000000003,-1.0120000000000005,0.6799261397795759,-0.6979999999999995,-1.6300000000000008,True,False,0.04924891591072082,0.5170807421207428,0.8975414156913757,0.2594249725341797,0.36077969074249266,0.6377469062805176,0.06538818217813969,0.10898859277367592,0.497284460067749,0.13738336637616158,0.9861645579338074,0.9741719126701355,0.43309998512268066,0.09320855140686035,0.26009691059589385,-5.583244635270821,35.62907267404755,14.080403654313528,48.40327641869701,-4.161842002059723,-2.7300532707538148,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P190-0032,NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cc2c3c(cccc3c1)C=CC2=O,190_p51679_full,full,P46094__P51679,P51679,P46094,190_p51679_full::ZINC000041124631,ZINC000041124631,0.5806451612903226,406.46300000000014,2.424200000000001,106.33,6,2,4,0.6555680232696787,2.9207717447857995,-7.883,-5.881,-2.032,-2.002,0.14101142585699278,-0.6979999999999995,-1.3340000000000005,True,False,0.36522604823112487,0.8145671248435974,0.8511172294616699,0.8966769218444824,0.9567988395690918,0.9248517990112305,0.47930718660354615,0.924125874042511,0.3968791961669922,0.15996665507555008,0.9641805410385131,0.9998120546340943,0.8392198562622071,0.6542164444923401,0.5738587379455566,-5.336048652177675,51.4860171940212,71.2793835703001,30.31727940304819,-4.492348559117097,-1.5180897090615886,True,True,True,dual_endpoint_improved,True
A6PX-P192-0032,C[C@@H]1Cc2ccccc2N1C(=O)[C@@H](C)OC(=O)Cc1nn(C)c(=O)c2ccccc12,192_p51684_partial,partial,P25024__P51684,P51684,P25024,192_p51684_partial::ZINC000012855289,ZINC000012855289,1,405.45400000000006,2.3855000000000004,81.5,4,0,6,0.6227888453682122,3.109095770042339,-5.936,-4.461,-1.4749999999999996,-1.3780000000000001,0.16075308879009295,-1.471,-0.0039999999999995595,True,False,0.18762221336364746,0.9485423326492309,0.7454773783683777,0.10309686996042729,0.7739461898803711,0.7652824878692627,0.07874497734010219,0.7621682524681092,0.27944971323013307,0.14192709177732468,0.8752638220787048,0.99924236536026,0.9560306787490844,0.9090814352035522,0.7138762831687927,-4.837380038498401,100.40049687718968,87.40008467118483,49.342631737672875,-3.0539959378820614,-4.899910479375784,True,True,True,dual_endpoint_improved,True
A6PX-P193-0022,Cc1c(C(=O)O)cccc1-c1c(N)c2cc3c(=O)n(-c4cccc(N(C)C)c4C)n(C)c3cc2n1C,193_p51685_full,full,P32246__P51685,P51685,P32246,193_p51685_full::ZINC000013881498,ZINC000013881498,0.390625,483.5720000000003,4.451140000000003,98.42,4,2,7,0.39354465659049687,3.158032776653256,-8.527,-4.939,-3.587999999999999,-3.0039999999999996,0.2907465486563092,-2.965,-0.6229999999999993,True,False,0.34661287665367124,0.294480100274086,0.8864671230316162,0.0287281583994627,0.0532272232696414,0.08669962994754314,0.014828910492360592,0.12439030483365059,0.6371871054172515,0.314939147233963,0.9725488901138306,0.7574335694313049,0.3621953845024109,0.40003623962402346,0.6975628316402436,-4.9819647246556,1.3586292315467077,-3.8023366059933457,45.43006370033263,-4.433050536357323,-2.9212778356081497,True,True,True,dual_endpoint_improved,True
A6PX-P193-0019,Cc1cc(C(=O)O)c(C)c(-n2c(=O)c3cc4c(=O)n(-c5cccc6c5CCCN6C)c(=O)c4cc3c2=O)c1,193_p51685_full,full,P32246__P51685,P51685,P32246,193_p51685_full::ZINC000013881498,ZINC000013881498,0.5490196078431373,509.51800000000037,2.5882400000000008,118.68,3,1,8,0.39714055263244147,2.9561931097439658,-9.285,-6.028,-3.4050000000000002,-3.2570000000000006,0.1237102349129696,-2.965,-0.4400000000000004,True,False,0.26305656135082245,0.12649087458848954,0.7978330016136169,0.007183590589556843,0.008700364409014583,0.040260131610557436,0.006327443377813324,0.008309962786734104,0.5650356590747834,0.23812322318553925,0.9908476591110229,0.3317829862236977,0.1622961461544037,0.3335746958851814,0.41160489022731783,-4.868141187912491,-9.437043733112022,-24.603459920008177,97.71450241044377,-4.854180162688449,-0.9906543326438996,True,True,True,dual_endpoint_improved,True
A6PX-P197-0025,CCS(=O)(=O)N1CCC(N2C(=O)CC3(CCN(C(=O)c4ccccc4)CC3)C2O)CC1,197_gpr85_full,full,P60893__Q9NS66,P60893,Q9NS66,197_gpr85_full::ZINC000019699437,ZINC000019699437,0.6333333333333333,449.5730000000002,1.2737999999999998,98.23,4,1,5,0.7466442031422155,3.672137431648011,-7.807,-5.314,-2.465,-2.41,0.03447704550373581,-2.0919999999999996,-0.3730000000000002,True,False,0.04631862305104732,0.6902356147766113,0.4739881157875061,0.001446669432334602,0.03738582022488117,0.03577903974801302,0.008342957985587419,0.027935510501265526,0.041722304187715054,0.12869738638401032,0.2961255744099617,0.9844844579696655,0.9069537401199341,0.1105786107480526,0.5145088911056519,-5.0971507640922,42.23499270115516,25.457353409816864,-27.433967141762984,-2.3887147604866263,-1.6026212461127585,False,False,False,not_evaluated_cross_domain_gate,False
